Model,Day,NSE,KGE,Pearson
RandomForestRegressor,354,-11.745176673335843,0.06910979008180351,0.19308284004989568
RandomForestRegressor,355,0.06102134237108969,0.47661908405473674,0.5906924334561621
RandomForestRegressor,356,-1216.0404359237803,-23.41232649947593,0.47663901982683854
RandomForestRegressor,357,-0.06919988072425176,-0.5914200354084385,-0.28600667403524793
RandomForestRegressor,358,0.18215834884366278,0.13404029039484666,0.4482340628730851
RandomForestRegressor,359,-1.3140135120957925,0.6242444269847589,0.7597409885025751
RandomForestRegressor,360,-0.1322014651357748,-0.10614940744657209,0.12285164708866297
RandomForestRegressor,361,-12.088770334138196,-1.5104375316185665,-0.26543721612864635
RandomForestRegressor,362,0.8152316119182894,0.645314223856811,0.9676032923962704
RandomForestRegressor,363,-2.3114812931457425,-0.11219846554740953,0.034183628382167056
RandomForestRegressor,364,-0.12710499155250354,-0.17898289283455782,0.012132687858434
RandomForestRegressor,365,-0.14426045367167606,-0.2741227131920332,0.0013641153199430156
RandomForestRegressor,366,-10305.914729212001,-54.98613818390125,0.010321200131725938
RandomForestRegressor,367,0.010957589243203558,-0.2378982106567442,0.13285232692109744
RandomForestRegressor,368,-0.10159712723553316,-0.46084159771100697,-0.20327006390587565
RandomForestRegressor,369,-0.3657572177865147,0.6574784107020213,0.6961623416057677
RandomForestRegressor,370,0.43265823528856073,0.5334917032461528,0.8087707518025672
RandomForestRegressor,371,-2.0274037238047113,-0.0729581863210238,0.012021189001172689
RandomForestRegressor,372,-156.8327445822646,-9.552500580779878,0.2519268463531267
RandomForestRegressor,373,0.0875255980416112,-0.014524715084640372,0.304460497849799
RandomForestRegressor,374,0.5110303422276053,0.48632040417256683,0.7367237450601326
RandomForestRegressor,375,-0.04966217931774097,-0.004102084297277653,0.16502834347614434
RandomForestRegressor,376,0.40322935822989714,0.32581696102721525,0.7722350307167187
RandomForestRegressor,377,0.40872703819136913,0.3946097004927097,0.6697984260240867
RandomForestRegressor,378,0.1565992603405887,0.40475094590071914,0.7771764756395714
RandomForestRegressor,379,-24.512236737935858,-0.5804768794332238,-0.2174439560559054
RandomForestRegressor,380,-0.14120431549228352,-0.3769347492853552,-0.07013897939107777
RandomForestRegressor,381,-5.143816448991483e+29,,
RandomForestRegressor,382,0.06015939419690963,0.35398220697481575,0.8353572337853481
RandomForestRegressor,383,-0.3297461479990209,-0.6530013159863408,-0.4788577958337281
RandomForestRegressor,384,-7344.360148407249,-44.114785895272675,-0.11613721971464369
RandomForestRegressor,385,-756.5924579161365,-5.7728289110438435,-0.7094141470195696
RandomForestRegressor,386,-0.06601753387066478,-0.5531133888352142,-0.2508355625312634
RandomForestRegressor,387,-55.376575609370946,-2.759909123620711,0.8293070463747798
RandomForestRegressor,388,-0.09604568319255491,0.006741808329833732,0.25023487849622333
RandomForestRegressor,389,-15.401665178723896,-1.43735229769326,0.2510938693236297
RandomForestRegressor,390,0.15260246536251643,0.6770046587192547,0.7375484513352855
RandomForestRegressor,391,-2.476295174764261e+27,,
RandomForestRegressor,392,-2.3071167329608837,0.21938292037898066,0.8772391595070765
RandomForestRegressor,393,0.12709699157070953,0.13671723027317406,0.36933649916708083
RandomForestRegressor,394,-0.2182937668031426,-0.3373551926492344,-0.15974229644121818
RandomForestRegressor,395,-78.42038458181095,-5.266456451079777,-0.37277293362416297
RandomForestRegressor,396,-0.23999976307054482,-0.3718474292620293,-0.14806880328689365
RandomForestRegressor,397,-92.8714172606657,-0.18228178521710903,-0.07308107763065291
RandomForestRegressor,398,-13.426133448468105,-0.5985976972536062,0.0652254590055295
RandomForestRegressor,399,-3.057343622500402,0.24715260191696997,0.4141124483761197
RandomForestRegressor,400,-1.8304950231559274,-0.1230963533561018,-0.07693066954836794
RandomForestRegressor,401,-0.5670265859285375,0.1540546903249802,0.35080916589285177
RandomForestRegressor,402,-0.1474700740567274,-0.24823208166301902,-0.016601284574134567
RandomForestRegressor,403,0.4332539484564334,0.37519409279973437,0.9032078302297155
RandomForestRegressor,404,0.42015354073481936,0.38066266904379864,0.7930499835362279
RandomForestRegressor,405,-34.385530744931074,0.526843015192376,0.5989908825482834
RandomForestRegressor,406,-0.1448061626295276,-0.7386466326335213,-0.4953008772939399
RandomForestRegressor,407,-43232.90232648951,-179.51838377664532,-0.029625418447672275
RandomForestRegressor,408,0.18001458854875685,0.1898558856082454,0.5392413050160189
RandomForestRegressor,409,0.4575180653784512,0.43143000291477507,0.7154444534665375
RandomForestRegressor,410,-19.864201277877207,-0.5606188886978765,0.011954673368931273
RandomForestRegressor,411,-22.524907501271972,-1.271435570746832,0.01890535994854453
RandomForestRegressor,412,0.4255935594037977,0.6006799931278561,0.718217355713712
RandomForestRegressor,413,0.6743882397113603,0.5723161557498743,0.8915873534729767
RandomForestRegressor,414,0.3622902002121865,0.4155775199883177,0.7902732495173554
RandomForestRegressor,415,0.6254046186277162,0.5722652640018687,0.8164763222811302
RandomForestRegressor,416,0.4366997177585279,0.4491589478577789,0.7926982142003871
RandomForestRegressor,417,-181.6286690722016,-9.92138424239127,0.437654513194423
RandomForestRegressor,418,0.1883722922699459,0.20111168659717626,0.43420363291811864
RandomForestRegressor,419,-0.462742086230304,-0.606598304082629,-0.4427236688066493
RandomForestRegressor,420,-6.211956013960906,-0.025257301716674174,0.016217530441140424
RandomForestRegressor,421,-1.919282907257712,0.251896493870436,0.5797445262911511
RandomForestRegressor,422,-496.37455367811646,-16.94684906481992,-0.4270678673193231
RandomForestRegressor,423,0.6460730981038154,0.5120686895291158,0.959439854224437
RandomForestRegressor,424,-44.15855651972565,-1.6125730623735794,-0.026285623241979944
RandomForestRegressor,425,-4.190721194912822,-0.0843817566265912,-0.04831766569014867
RandomForestRegressor,426,-0.3957701901687054,-0.5451824825433325,-0.3949114382789441
RandomForestRegressor,427,-52.19096576457208,-0.5419814469109683,-0.1021523754906828
RandomForestRegressor,428,0.45601439074614314,0.4682754878330211,0.7040470927506411
RandomForestRegressor,429,0.6328217775050653,0.5054841465457348,0.9367371043963459
RandomForestRegressor,430,-0.07745694198669906,-0.27644110566672664,0.029524281732692503
RandomForestRegressor,431,-0.14989188529358288,0.22481550133042116,0.29418745183736295
RandomForestRegressor,432,-9850.400795645646,-7.279239964480222,-0.767271205654397
RandomForestRegressor,433,-46.41402677819977,-4.046779210566193,0.8473170972129911
RandomForestRegressor,434,-0.3632977742449892,-0.8286338782477571,-0.6478930239827952
RandomForestRegressor,435,-36.859021937148846,-4.068860268026982,-0.012918997069563183
RandomForestRegressor,436,-36.38481937222001,-1.9502690457440854,-0.41149720777208076
RandomForestRegressor,437,-2557.410623595442,-39.056800374910715,-0.003944933659148664
RandomForestRegressor,438,-0.3695262909362693,-0.31412162510829256,-0.09109969478924942
RandomForestRegressor,439,-0.16124523932146873,0.13490332306849928,0.2227880446567832
RandomForestRegressor,440,0.6488510042942511,0.6499760931480977,0.8130812520433602
RandomForestRegressor,441,-0.23450186577363508,-0.05747068485714468,0.08326190116146924
RandomForestRegressor,442,0.8515513365357976,0.6952100482658232,0.9591724218117916
RandomForestRegressor,443,-0.12741253899965743,-0.1441092005074478,0.031907399650964174
RandomForestRegressor,444,-551.4277993609345,-16.123207814365045,0.339843921266352
RandomForestRegressor,445,0.6996306595988604,0.5693366278354222,0.8966755881138103
RandomForestRegressor,446,0.4174796113284367,0.30023597830242577,0.8261493468247396
RandomForestRegressor,447,0.19208970018594196,0.34553160877520794,0.5282961744650122
RandomForestRegressor,448,0.6825012179992931,0.6487955024698939,0.8402626784649562
RandomForestRegressor,449,0.06781992213934951,0.12008031828801013,0.3892930620064518
RandomForestRegressor,450,0.4086619398676862,0.506413452584856,0.6979300790377724
RandomForestRegressor,451,-0.06913237829043184,0.4574893136995476,0.4638199953524989
RandomForestRegressor,452,-0.02506540388631273,0.2204127627286916,0.3141780873591333
RandomForestRegressor,453,-11.084340562496545,-1.3314108235627606,-0.46555739892391623
RandomForestRegressor,454,-0.44017149217325646,-0.2645692610990129,-0.16713978964312856
RandomForestRegressor,455,-0.1691041420900916,-0.09475775869070335,0.056618557665335856
RandomForestRegressor,456,0.29953762674573403,0.25424830260498266,0.7812229044442535
RandomForestRegressor,457,-0.31373857524912685,-0.5063579186287597,-0.3372421584293243
RandomForestRegressor,458,0.2746208802647975,0.3409158121359558,0.6469540519419126
RandomForestRegressor,459,-41.869040786409904,-3.50506964314632,-0.15194103475189458
RandomForestRegressor,460,-4.375287387805092,-0.4955321321046222,-0.41683358002309057
RandomForestRegressor,461,-1.3546219836039725e+30,,
RandomForestRegressor,462,-168.01477830133214,-1.218094757952676,0.35650230451492315
RandomForestRegressor,463,0.6169634730351172,0.6804956137622288,0.9470429702645654
RandomForestRegressor,464,0.580474273067812,0.4902868951581505,0.821680912481055
RandomForestRegressor,465,0.4087213633810486,0.28093780275270874,0.8314518970368621
RandomForestRegressor,466,-95.80154794785567,-6.269199855433419,-0.2417791063099716
RandomForestRegressor,467,0.655145506369598,0.559614368715347,0.8705202340396291
RandomForestRegressor,468,-14.31693601082087,-0.9190809120405838,-0.02631565168190457
RandomForestRegressor,469,-12.450818977581918,-0.6013359740138959,-0.43346946571421285
RandomForestRegressor,470,0.04654198734135273,0.0861636259171713,0.35000293559381584
RandomForestRegressor,471,0.051671721876690335,0.07349450074498498,0.28196828021175196
RandomForestRegressor,472,0.440380641121626,0.3288450502967297,0.8591809254878857
RandomForestRegressor,473,-0.22696423624018425,-0.6005018803903623,-0.39750036804109395
RandomForestRegressor,474,-1248.7369190547295,-13.933458121903264,-0.2811608948030023
RandomForestRegressor,475,-551.0727969404942,-4.59388420030233,0.2658092390806654
RandomForestRegressor,476,-1.7567759705142296e+30,,
RandomForestRegressor,477,-163.6248502658473,-7.756243166941061,0.2101523788062325
RandomForestRegressor,478,0.47471075327436174,0.7680046310784835,0.9089306660871497
RandomForestRegressor,479,-0.2979835817525065,-0.3604587105819328,-0.20767666742912722
RandomForestRegressor,480,0.14426238269332725,0.08968260773595038,0.518024303642211
RandomForestRegressor,481,0.5708897456012221,0.5975130146038985,0.7734666895526681
RandomForestRegressor,482,-2.333530253663882,0.20576362779571522,0.8203028792099891
RandomForestRegressor,483,-5.764136632482024,-0.3309794569686586,-0.011950241526213934
RandomForestRegressor,484,-0.240772460625152,-0.29645180351569356,-0.13517982663625974
RandomForestRegressor,485,-90.90416539647849,-2.5016805074539334,-0.04155175762520835
RandomForestRegressor,486,-6.160849748177363e+28,,
RandomForestRegressor,487,-0.15516228131925058,-0.31876864992197684,-0.10250970429054418
RandomForestRegressor,488,0.21308828817015146,0.3344763062708819,0.4758399375680165
RandomForestRegressor,489,0.542198231860997,0.8043022027931311,0.9475919358467084
RandomForestRegressor,490,0.6605972185861112,0.6226488891771158,0.8296111031123055
RandomForestRegressor,491,-65.18785378213477,-4.0583006621016615,-0.051257081736924004
RandomForestRegressor,492,0.3438401499925774,0.28713709409487864,0.646150773566053
RandomForestRegressor,493,-1.9143495544888207,0.0405667480486438,0.412596324550106
RandomForestRegressor,494,0.6950078051904851,0.5559892457612484,0.9755282186166403
RandomForestRegressor,495,0.3161478586076806,0.26450826384104575,0.6069965611587672
RandomForestRegressor,496,-36.529737022059045,-0.752655268029538,0.3904933415392299
RandomForestRegressor,497,-59.95067236150803,-3.75308831898127,-0.7657595358243425
RandomForestRegressor,498,-27.866048825505725,-3.1758688016164633,0.40154600731840495
RandomForestRegressor,499,0.7416088153395632,0.5585434348434164,0.9409285849936497
RandomForestRegressor,500,0.6554595572364541,0.5563951195403981,0.8770020300581445
RandomForestRegressor,501,-0.1387190957924731,-0.2400768002520477,-0.029415982584624162
RandomForestRegressor,502,-6.582114648520859e+26,,
RandomForestRegressor,503,-0.1850338192290235,0.12796184737320404,0.22811532934444106
RandomForestRegressor,504,0.6396983600160966,0.4177891225946293,0.9876927477282245
RandomForestRegressor,505,-6746.855498770835,-38.713245743915074,0.8471384365633465
RandomForestRegressor,506,-0.6309869254047553,0.18341679896704832,0.38057001289190445
RandomForestRegressor,507,-12.325410117033497,0.5483671974059346,0.5547472760980466
RandomForestRegressor,508,0.500215180115374,0.572771005944849,0.7953469686025307
RandomForestRegressor,509,0.28307675534685117,0.22507957090520758,0.612383931153594
RandomForestRegressor,510,-38.614718463001616,0.05954611393812492,0.3252434218746274
RandomForestRegressor,511,-0.35092841012612075,-0.07404335436729714,0.19747485480351962
RandomForestRegressor,512,-9704.188587208715,-5.0267541210375715,-0.45214507541183346
RandomForestRegressor,513,0.7842428776373708,0.7340034394127798,0.918605100794502
RandomForestRegressor,514,0.054663859543953475,-0.08030758500592627,0.35059285085376407
RandomForestRegressor,515,0.3777525161304821,0.40284654256606256,0.6854291105134009
RandomForestRegressor,516,-3602.2060928388996,-39.3511948549659,-0.7310292746657219
RandomForestRegressor,517,-0.12266989655425786,-0.07813030332600301,0.08096222976907547
RandomForestRegressor,518,0.0,,
RandomForestRegressor,519,-32229.905788651555,-0.026171216827848953,0.04887779425193364
RandomForestRegressor,520,-15170.709215606961,-71.92330444211335,-0.569699061410178
RandomForestRegressor,521,0.26835133733040595,0.3106221411548623,0.5182442514412926
RandomForestRegressor,522,-0.1952633590834345,-0.34766073151472554,-0.14411731615171458
RandomForestRegressor,523,-1715.9058736230202,-21.394390261131957,0.15184097124089863
RandomForestRegressor,524,-1.6246645195648942e+28,,
RandomForestRegressor,525,-116.62969154085141,-2.012132224453404,0.54886202052583
RandomForestRegressor,526,-30.94024637469461,-2.9739955881998656,0.8940454913174295
RandomForestRegressor,527,-10.417470349888857,-1.1765583618319613,0.8692399918943974
RandomForestRegressor,528,-0.009378758360396144,-0.013437374498018961,0.26203975283188674
RandomForestRegressor,529,-56952.51360077625,-93.32684657449009,0.5750242426667065
RandomForestRegressor,530,-3606.826492135372,-22.666214404011523,-0.5679360583248504
RandomForestRegressor,531,0.02594461297026196,-0.10824682594798407,0.180669352849408
RandomForestRegressor,532,-0.06279870261876863,-0.12377714735623435,0.115608428767211
RandomForestRegressor,533,0.16377239882604488,0.10590287627217942,0.4482996134242291
RandomForestRegressor,534,0.6979353795298402,0.5526806125092119,0.9041154359005934
RandomForestRegressor,535,0.2553560295518772,0.3829642974212184,0.5574793339320393
RandomForestRegressor,536,-41.41122365176234,-2.5634487465534073,0.9585947809393819
RandomForestRegressor,537,0.5998469384350389,0.5324596000989106,0.8238169385384886
RandomForestRegressor,538,-5.517482066314201,-0.7526159003494495,0.2056069957730968
RandomForestRegressor,539,0.05305549629391748,0.1671026738829543,0.4685473125643968
RandomForestRegressor,540,-0.6972057577683983,0.24236403385433847,0.24240207611062406
RandomForestRegressor,541,-338.1189393387974,-6.634762067582941,0.07886032582587016
RandomForestRegressor,542,-1894.069017446431,-9.810863209663529,-0.1643562444129699
RandomForestRegressor,543,-0.22533620358059436,-0.8822833879608745,-0.6783941489259784
RandomForestRegressor,544,0.7171786061753082,0.5144553945322575,0.9624500234274949
RandomForestRegressor,545,-0.5135570912751055,-0.5783625290367853,-0.4346610312967251
RandomForestRegressor,546,-143.98842592893024,-9.176170469708792,0.3573748106298327
RandomForestRegressor,547,-0.1457304271713442,-0.32053993768793143,-0.1071969706084587
RandomForestRegressor,548,-5.38327966839416,-0.17464487383148453,0.7666899449585303
RandomForestRegressor,549,0.0,,
RandomForestRegressor,550,0.0,,
RandomForestRegressor,551,-88.77592691305861,-7.5028836685209495,0.2644579330671587
RandomForestRegressor,552,-10.381406390117313,-0.8004390312990359,-0.07785357747847882
RandomForestRegressor,553,-0.2490712039344507,-0.3896475874123868,-0.20515190872961583
RandomForestRegressor,554,-13.19030188254721,0.381644535631812,0.4847852629923797
RandomForestRegressor,555,-0.09639525750658029,-0.4488359773105748,-0.18834720553486728
RandomForestRegressor,556,-164.4905525003044,-8.626653257301061,-0.25190521320212
RandomForestRegressor,557,-90.31643326063981,-5.92408113791864,0.7513864421715434
RandomForestRegressor,558,0.49019618659524944,0.4476589630528546,0.7421971044097904
RandomForestRegressor,559,-0.4744029558693099,-0.3998809943100812,-0.23509907929702067
RandomForestRegressor,560,-88.36860421445887,-3.399580199173861,-0.1386531849464117
RandomForestRegressor,561,-86.70775129303507,-4.12373973792584,-0.0037890731320812006
RandomForestRegressor,562,-0.618537874142403,-0.14203574896951365,0.07692565145814556
RandomForestRegressor,563,-0.526554401085989,-0.33211538718791456,-0.2433933997880637
RandomForestRegressor,564,-0.5540776267273664,-0.3977229392942141,-0.051510070960401284
RandomForestRegressor,565,-796.0743639845826,0.20222685814021824,0.47066733852436526
RandomForestRegressor,566,0.5219400634904487,0.39709238916651757,0.8848508488798903
RandomForestRegressor,567,0.21436321199920172,0.17312082503414272,0.5258001476886293
